id_plot,latitude,longitude,altitude,aspect,MAT,MAP,slope,Forest_types,age,origin,sucstage,area,Root_C_stock,Tree_C_stock,Herb_layer_C_stock,Litter_layer_C_stock,Shrub_layer_C_stock,Total_aboveground_C_stock,Total_soil_C_stock,Total_belowground_C_stock,Total_forest_C_stock,AM_tree_C_stock,EcM_tree_C_stock,species_richness3cm,species_richness10cm,Hii_shannon_diversity3cm,all_tree_number_per_600_3cm,tree_number_area_per_600m2_10cm
HB74,30.05573333,110.212825,1703,NE,10.1,1521,5,Broadleaved_forest,34,natural,middle,600,6.639780467,50.71418095,0.006083334,0.202987948,0.02107924,44.1226423,NA,NA,NA,15.01963645,34.77467316,28,13,14.865,152,46
HB47,29.39739444,114.6202167,1225,SW,11.6,1775,15,Mixed_forest,49,natural,middle,600,9.822324528,54.60052325,0.009891667,0.341668139,0.072287019,44.93266443,NA,NA,NA,7.383048155,45.43065212,48,11,15.558,261,56
SC251,31.74951111,102.2661194,3324,NE,6.1,783,41,Broadleaved_forest,56,natural,middle,600,13.41313397,57.543342,0.01171039,0.605911512,0.408827228,44.95957287,NA,NA,NA,7.120615853,50.13116484,7,5,2.942,81,51
SC59,28.64932222,103.035425,2678,SW,7.4,1296,32,Coniferous_forest,78,natural,late,600,6.610437512,51.07235015,0.004787134,0.273238921,0.360767315,45.1882344,NA,NA,NA,1.469048077,49.11684861,6,3,2.665,127,30
HB4,31.728325,109.6421389,1490,NE,10.4,1194,20,Broadleaved_forest,69,natural,middle,600,13.68631288,59.5405516,0.02128,0.271997541,0.099086667,46.07369205,NA,NA,NA,25.49486614,18.56466095,35,17,14.174,143,42
HB22,30.06283056,110.2091444,1225,NE,11.2,1486,38,Broadleaved_forest,54,natural,middle,600,14.51563297,60.49833065,0.033183334,0.15764336,0.036603334,46.08908768,NA,NA,NA,58.55634926,1.941981352,56,21,26.464,163,40
SC238,31.65003889,100.5656889,3333,NW,5.7,653,36,Broadleaved_forest,34,natural,middle,600,5.245931987,51.02151275,0.022397375,0.421316357,0.176071896,46.15012193,NA,NA,NA,2.514403937,48.50710883,4,4,2.307,71,32
SC137,30.65714722,102.7617361,2033,NE,11.4,889,37,Coniferous_forest,32,natural,early,600,5.301650412,51.5072004,0.07213202,0.066604808,0.005730415,46.28914284,NA,NA,NA,12.79602106,38.71117937,5,5,3.33,39,27
HB172,31.88569167,110.6900333,1238,NE,11.5,1045,5,Broadleaved_forest,34,natural,middle,600,5.868041873,52.0344244,0.014440248,0.212341402,0.117039645,46.41490206,NA,NA,NA,3.113213762,48.5789925,12,4,4.423,217,56
HB185,30.85147778,111.8002111,140,SE,16.7,1044,15,Mixed_forest,45,natural,middle,600,7.721989771,54.49159205,0.069015167,0.498886211,0.002747812,46.84411307,NA,NA,NA,19.2098817,35.28171034,11,2,4.361,125,53
HB122,31.54965,114.1115194,157,SW,15.7,1144,20,Mixed_forest,68,natural,middle,600,5.898196132,52.85433485,0.012049285,0.297275782,0.069556177,47.10730036,NA,NA,NA,0.159504261,52.69483057,7,3,3.425,33,25
HB52,30.08305833,110.5472361,1144,SW,11.5,1456,35,Broadleaved_forest,56,natural,middle,600,13.90315602,60.9767694,0.049083334,0.226802522,0.049949948,47.22259661,NA,NA,NA,36.05696114,24.91980824,36,12,9.637,157,65
SC215,29.03484444,99.70629444,3511,SW,6.2,586,5,Coniferous_forest,54,natural,middle,600,8.580644749,55.88372935,0.06530063,0.172405683,0.00174509,47.37187541,NA,NA,NA,NA,55.88372933,1,1,1,47,26
HB184,30.85195833,111.8003389,103,SE,16.7,1044,10,Mixed_forest,51,natural,middle,600,7.801967261,55.20408775,0.008502147,1.11073428,0.017110517,47.44484367,NA,NA,NA,5.357536273,49.84655148,14,4,5.442,134,56
HB179,30.69180556,110.2854333,1480,SW,10.7,1360,20,Broadleaved_forest,76,natural,middle,600,6.899033432,54.47547785,0.03037785,0.172358334,0.025597917,47.6580181,NA,NA,NA,15.29982956,38.75664805,25,12,11.047,194,51
HB88,30.03456667,109.7324278,1483,NE,11.3,1514,25,Broadleaved_forest,43,natural,middle,600,7.734190873,55.47993715,0.014266667,0.119978571,0.01695,47.79391294,NA,NA,NA,41.61235628,13.86758086,33,17,19.195,123,45
HB84,30.03574722,109.7312722,1298,NE,11.3,1514,30,Broadleaved_forest,67,natural,middle,600,7.272070646,55.0366465,0.0291075,0.08030402,0.084476327,47.96263601,NA,NA,NA,30.24236909,24.07656943,26,15,8.708,132,49
AH70,31.07611111,116.38,783,SE,12.3,1590,5,Mixed_forest,53,natural,middle,600,11.1342418,59.28279765,0.016,0.620270271,0.071483979,48.3075238,NA,NA,NA,3.159955241,55.9811624,12,7,4.11,113,51
HB86,30.03338611,109.7289167,1439,NE,11.3,1514,25,Broadleaved_forest,47,natural,middle,600,7.933078804,56.19141215,0.01825,0.173121984,0.042351096,48.36128554,NA,NA,NA,39.27296395,16.0387094,36,15,18.321,148,38
AH72,31.07444444,116.3802778,739,SW,13,1556,25,Mixed_forest,42,natural,middle,600,10.98959062,59.2631118,0.003,0.759255319,0.17423383,48.62498884,NA,NA,NA,8.433767585,48.43647494,10,5,4.095,119,79
HB177,30.69102222,110.2855278,1490,SW,11.1,1347,15,Broadleaved_forest,59,natural,middle,600,6.979788624,55.77927225,0.023654604,0.154377695,0.06144062,48.94601947,NA,NA,NA,17.04133999,38.72268514,23,13,13.119,213,48
HB61,31.08971944,115.8089583,692,NW,13.8,1511,20,Broadleaved_forest,59,natural,middle,600,8.4778034,57.4934405,0.017783334,0.368175032,0.079641092,49.19270262,NA,NA,NA,5.797049698,51.65082153,14,4,8.59,85,19
HB174,31.88502222,110.6865833,1221,SW,11.5,1045,20,Broadleaved_forest,46,natural,middle,600,6.863443968,55.9469306,0.020583334,0.132958334,0.062718569,49.2295071,NA,NA,NA,8.060199834,47.82245619,20,8,11.049,164,44
HB9,32.42673889,110.7167694,780,SE,12,953,26,Broadleaved_forest,21,natural,early,600,6.061693894,55.19354805,0.043766667,0.288681963,0.165812375,49.50724557,NA,NA,NA,NA,55.19354803,2,1,1.044,138,70
HB5,31.72878056,109.6428556,1420,NE,10.4,1194,20,Broadleaved_forest,45,natural,middle,600,7.936541782,57.6419824,0.0192,0.222453466,0.072320834,49.86928229,NA,NA,NA,44.364427,13.27755541,30,14,15.049,204,38
HB64,31.09205278,115.7545694,616,SW,11.4,1619,10,Mixed_forest,56,natural,middle,600,8.234174736,58.00577185,0.010583334,0.231913382,0.130371816,50.04292408,NA,NA,NA,5.922252499,51.94029643,17,4,6.848,198,48
HB138,31.01116111,112.2049389,198,NW,16.1,984,3,Broadleaved_forest,58,natural,early,600,7.337645054,57.5050864,0.022081438,0.382099143,0.000684375,50.19089153,NA,NA,NA,0.03003849,57.47504792,5,4,1.573,152,52
HB2,32.06464444,109.6564,960,SE,13.6,964,45,Broadleaved_forest,53,natural,middle,600,7.641244195,57.6979696,0.0037,0.339656325,0.112809167,50.28604374,NA,NA,NA,22.46143431,35.2365353,30,10,10.662,305,22
HB195,30.77440556,111.3858111,168,NW,16.8,1132,35,Coniferous_forest,57,natural,middle,600,7.273957606,55.411539,0.0261425,0.300826667,1.156884125,50.47749214,NA,NA,NA,55.411539,NA,8,3,1.539,112,40
SC255,28.69821667,104.0500944,1491,NE,12.4,1059,12,Mixed_forest,39,natural,middle,600,7.857860889,58.22979775,NA,0.358531667,0.200191667,50.77232019,NA,NA,NA,57.85942197,0.370375805,8,6,4.444,50,30
SC283,30.00083056,102.7007667,1086,SE,16.4,1222,15,Mixed_forest,25,natural,early,600,6.847343887,57.63779065,0.036642756,0.056791667,0.010618334,50.84832619,NA,NA,NA,55.50423947,2.133551192,4,4,3.358,120,64
HB87,30.03352222,109.7290389,1425,SW,11.3,1514,35,Broadleaved_forest,51,natural,middle,600,8.084515664,59.333851,0.011033334,0.192077529,0.005870963,51.27211059,NA,NA,NA,42.02413073,17.2266442,19,7,9.174,121,43
HB115,29.80838056,114.8369139,153,SW,15.7,1502,30,Broadleaved_forest,67,natural,middle,600,9.018998769,61.07376085,0.00125,0.490831918,0.006449779,52.06891164,NA,NA,NA,3.690995583,57.38276528,3,3,1.463,49,40
HB50,29.39341944,114.6001944,932,NW,12.8,1701,30,Broadleaved_forest,27,natural,middle,600,13.04667989,65.0509109,0.004183334,0.414488365,0.032953714,52.07432177,NA,NA,NA,15.7457989,42.07161937,49,25,18.059,355,42
SC136,30.65751667,102.7614111,2055,NE,11.4,889,43,Broadleaved_forest,38,natural,early,600,6.008996291,58.32982265,0.022563294,0.067828039,0.003700572,52.3507908,NA,NA,NA,27.11484095,31.21498171,4,4,2.583,53,32
HB85,30.03339444,109.7288917,1280,NE,11.3,1514,30,Broadleaved_forest,51,natural,middle,600,8.056918722,60.32068655,0.056716667,0.059694458,0.04875625,52.41799699,NA,NA,NA,39.89660546,18.3224976,32,18,15.463,144,48
SC120,31.15774722,100.8025583,3541,SE,6.1,656,26,Coniferous_forest,76,natural,middle,600,8.197555837,60.85903765,0.063633869,0.09688077,0.052750586,52.83061685,NA,NA,NA,31.7493448,29.10969286,4,3,3.769,34,17
SC262,28.22598333,105.5819472,1035,SW,14.4,1065,9,Coniferous_forest,28,planted,late,600,5.806513718,58.8118695,0.056943334,0.214956667,NA,53.06229912,NA,NA,NA,58.76729627,NA,10,3,4.72,79,52
HB117,29.80915833,114.8346361,241,SW,15.7,1502,30,Broadleaved_forest,65,natural,middle,600,9.117786393,62.245178,0.014275,0.238083257,0.005655629,53.15297787,NA,NA,NA,7.555625674,54.68955233,6,4,2.601,53,40
SC188,30.48062778,100.2543139,3399,SW,6.1,633,31,Broadleaved_forest,43,natural,middle,600,6.141027868,59.331563,0.033847238,0.261002496,0.028758545,53.28189946,NA,NA,NA,NA,59.331563,1,1,1,23,21
HB153,31.72484167,111.2291389,778,SW,13.3,998,25,Broadleaved_forest,69,natural,middle,600,6.470718648,59.6851932,0.045297191,0.160198825,0.046461521,53.35269478,NA,NA,NA,0.398388019,59.06026356,8,3,1.796,170,57
SC219,29.13063056,99.55495556,3103,NE,9.1,581,28,Coniferous_forest,67,natural,middle,600,10.49915622,61.49747355,0.019378582,0.312020798,1.177518145,53.3727322,NA,NA,NA,NA,61.49747355,1,1,1,77,53
SC152,29.97666667,103.0007667,645,NW,17.3,1715,31,Mixed_forest,77,planted,middle,600,7.667762798,61.1906626,0.044726747,0.179628071,0.016624366,53.60087528,NA,NA,NA,61.19066259,NA,6,6,3.75,49,28
JS15,34.20761667,117.1541333,45,NE,14.2,772,20,Broadleaved_forest,40,planted,late,600,6.74758607,60.21148225,0.035833334,0.069166667,0.10675,53.71322951,NA,NA,NA,60.21148225,NA,8,4,3.882,53,31
HB54,30.06305,110.2191389,1550,SW,10.2,1515,20,Broadleaved_forest,59,natural,middle,600,14.04330557,67.7564941,0.00632158,0.223186589,0.080333969,53.88017805,NA,NA,NA,18.68403227,47.48040055,45,22,13.927,276,47
HB171,31.88533056,110.6889667,1236,NE,11.5,1045,10,Broadleaved_forest,65,natural,middle,600,7.017140746,60.9970837,0.008118989,0.334381675,0.126472498,54.24100694,NA,NA,NA,6.539983041,53.76361628,19,6,7.517,279,55
HB44,30.98588611,116.0184694,592,NW,13.4,1564,30,Mixed_forest,45,natural,middle,600,15.6168396,69.6869172,0.017075,0.786255269,0.117096013,54.32134463,NA,NA,NA,7.392320135,61.87665835,33,12,20.053,121,28
SC260,28.69903056,104.0243222,1706,SE,10.8,1108,5,Broadleaved_forest,62,natural,middle,600,11.42719854,66.07644345,NA,0.159699167,0.110150625,54.86954616,NA,NA,NA,64.81220355,1.264239858,13,10,2.681,134,32
HB178,30.65574722,110.2918806,1299,NE,11.7,1330,20,Broadleaved_forest,68,natural,middle,600,8.305683855,63.53234555,0.024156772,0.048166667,0.036203872,55.32322621,NA,NA,NA,14.63157848,48.67515344,14,9,5.649,149,53
SC124,31.18845,100.8037028,3217,NE,7.3,637,34,Mixed_forest,22,natural,early,600,13.48768703,68.96927385,0.046268316,0.17911336,0.087156995,55.70216913,NA,NA,NA,2.586021509,66.38325234,7,6,4.04,63,24
SC181,28.12833889,100.2377306,2863,SW,10.5,793,5,Coniferous_forest,56,natural,middle,600,6.637082271,61.99936305,0.009625324,0.804850383,0.175421789,55.72274968,NA,NA,NA,NA,61.99936304,3,1,1.217,96,64
HB180,30.69252222,110.2867722,1500,SW,10.7,1360,20,Broadleaved_forest,61,natural,middle,600,8.536963445,64.2391332,0.012241667,0.145058334,0.070354403,55.85512023,NA,NA,NA,18.96244852,44.89904408,27,14,6.858,247,52
HB1,32.08124167,109.6625,840,NE,13.6,954,27,Broadleaved_forest,78,natural,middle,600,16.48109204,72.3571615,0.014566667,0.271387992,0.067725,56.02608613,NA,NA,NA,11.62026316,33.48375224,36,15,10.1,163,55
SC164,28.94543333,101.5412667,2939,SW,10.6,891,52,Coniferous_forest,74,natural,middle,600,6.803418979,63.4151264,0.013858388,0.159735499,0.079779931,56.78512567,NA,NA,NA,NA,63.4151264,1,1,1,85,67
SC214,29.01766667,99.71542778,3607,SW,7.1,591,32,Coniferous_forest,84,natural,middle,600,9.110094005,64.9857762,0.007357706,0.597758534,0.45330227,56.78964444,NA,NA,NA,NA,64.9857762,2,2,1.285,29,26
HB151,31.72193611,111.240775,860,SW,12.7,1026,25,Broadleaved_forest,98,natural,middle,600,8.01508509,64.74454,0.0514,0.116097281,0.0353578,56.85157051,NA,NA,NA,3.959886648,60.12062965,10,7,5.585,105,45
HB81,32.43208056,110.7362194,984,NE,12,955,20,Broadleaved_forest,56,natural,middle,600,10.05620268,67.23848105,0.028766667,0.11365,0.0135625,57.23817004,NA,NA,NA,23.52708349,43.39648652,25,12,17.566,83,31
SC211,29.13981944,99.91170556,3301,NE,7.7,597,31,Coniferous_forest,52,natural,middle,600,21.5185276,78.8178943,0.007928881,0.223120164,0.009747091,57.32678977,NA,NA,NA,NA,78.8178943,1,1,1,89,69
SC242,31.60506944,100.5838111,3477,NE,6.2,650,37,Coniferous_forest,97,natural,middle,600,11.15294769,68.3856885,0.294452534,0.314803498,0.012689349,57.55257205,NA,NA,NA,8.79487126,59.5908172,4,3,1.263,16,15
HB155,32.14961389,111.2865389,510,SE,14,927,30,Broadleaved_forest,78,natural,middle,600,8.624662823,66.80704445,0.001942308,0.473316001,0.025808826,58.23594159,NA,NA,NA,18.62527103,47.82113108,15,8,8.47,237,73
HB57,30.03514722,109.1198306,1418,SE,11.5,1528,30,Broadleaved_forest,65,natural,middle,600,17.07632538,75.7131298,0.007016667,0.188635189,0.04549526,58.73481161,NA,NA,NA,24.2730576,50.3358516,39,18,12.317,340,86
HB73,30.05006944,110.2059222,1509,NE,11.6,1475,30,Broadleaved_forest,63,natural,middle,600,9.270555077,68.16154905,0.011358334,0.155898893,0.042846599,58.9880455,NA,NA,NA,34.59736044,33.56418859,24,16,10.393,152,49
HB96,31.51172222,110.3480833,2015,NW,7.6,1317,25,Broadleaved_forest,64,natural,middle,600,17.39338446,76.67197685,0.0113855,0.248113334,0.04007125,59.37012039,NA,NA,NA,8.423789401,68.05211409,19,12,5.539,140,66
SC147,30.05758611,100.7773028,4100,NW,2.8,767,21,Coniferous_forest,76,natural,middle,600,6.404385472,65.8756157,0.044854261,0.246342595,0.092134909,59.70035431,NA,NA,NA,NA,65.87561568,2,2,1.808,43,16
HB20,30.04125556,109.1270583,1370,SW,11.8,1523,26,Broadleaved_forest,76,natural,middle,600,17.40699058,76.9825521,0.0120375,0.296847032,0.0643425,59.71628402,NA,NA,NA,35.70730382,40.2342255,48,22,23.576,210,58
HB65,30.76615833,115.4238833,219,NW,15.6,1448,8,Mixed_forest,59,natural,middle,600,10.27743405,70.2498937,0.006308334,0.368826744,0.077570641,60.13390926,NA,NA,NA,6.248947068,63.91528571,12,3,4.329,150,41
HB78,32.43008889,110.7399556,970,NE,12,955,25,Broadleaved_forest,59,natural,middle,600,10.39565088,70.4900964,0.029873334,0.116325698,0.028205227,60.18072931,NA,NA,NA,13.51037862,24.8328241,24,9,13.579,99,38
HB169,31.88641944,110.6912056,1215,NE,11.5,1045,5,Broadleaved_forest,81,natural,middle,600,7.780369746,68.14772585,0.007484256,0.289312014,0.033135914,60.44111219,NA,NA,NA,3.894238743,64.25348711,16,5,6.136,159,56
HB181,30.66820278,110.2804167,1420,NW,11.1,1350,20,Broadleaved_forest,58,natural,middle,600,7.780369746,68.14772585,0.020825321,0.146191667,0.050695471,60.48957237,NA,NA,NA,3.894238743,64.25348711,16,5,6.136,159,56
HB152,31.72432778,111.2296778,753,SW,13.3,998,30,Broadleaved_forest,79,natural,middle,600,8.557565084,68.90414745,0.027334691,0.10132522,0.075858215,60.52563349,NA,NA,NA,0.846760499,67.89295993,9,5,3.238,171,65
HB121,31.52963333,114.1506,87,NE,15.6,1154,25,Mixed_forest,81,natural,middle,600,8.79707292,69.22809675,0.01920905,0.272258104,0.085304997,60.62084287,NA,NA,NA,14.72993071,54.44902568,15,6,6.823,114,53
HB83,30.03489722,109.727425,1319,NE,11.3,1514,20,Broadleaved_forest,56,natural,middle,600,9.876427264,70.7619083,0.034326667,0.356725729,0.033208752,60.98622521,NA,NA,NA,47.98419317,22.64636528,34,12,13.994,218,52
HB14,31.81266667,110.7553333,240,NW,11.4,1064,47,Broadleaved_forest,87,natural,middle,600,15.84712047,77.30939375,0.007875,0.707342224,0.0131,61.49634828,NA,NA,NA,11.17293352,65.69951415,20,8,4.631,336,37
SC240,31.58280278,100.5835194,3401,SW,6.5,646,38,Coniferous_forest,114,natural,middle,600,14.86211012,76.27425665,0.014401537,2.082412095,0.059381946,61.54531196,NA,NA,NA,1.457989686,74.81626695,6,4,5.124,31,17
HB193,30.77440556,111.3858111,168,NW,16.8,1132,35,Coniferous_forest,76,natural,middle,600,9.236207396,67.6924045,0.014232,0.20174,1.649317125,61.76906335,NA,NA,NA,67.69240451,NA,4,2,1.374,88,48
HB75,30.05689722,110.2126056,1654,SE,10.1,1521,0,Broadleaved_forest,55,natural,middle,600,10.69478366,72.78696135,0.008758334,0.186202253,0.018008334,62.13695269,NA,NA,NA,16.73967007,55.77652427,26,11,14.07,148,24
HB82,30.03489167,109.7280694,1318,NE,11.3,1514,25,Broadleaved_forest,61,natural,middle,600,10.04113781,72.28867435,0.032716667,0.127715129,0.040019756,62.36029271,NA,NA,NA,70.04798936,2.229644678,20,3,6.296,144,48
HB63,31.08535556,115.8095889,664,SE,13.8,1511,20,Broadleaved_forest,79,natural,middle,600,9.107654366,71.5467938,0.009126049,0.103258334,0.0082,62.46466548,NA,NA,NA,6.394792928,64.66123734,10,5,7.226,119,27
HB159,33.00365833,110.4685889,293,NE,15.4,765,20,Mixed_forest,84,natural,middle,600,9.309222517,72.20390225,0.001761111,0.279658877,0.0093625,62.91516584,NA,NA,NA,5.82515495,66.37874729,8,6,4.597,189,66
HB3,32.07996111,109.6719139,780,NW,13.8,951,44,Broadleaved_forest,65,natural,early,600,11.19012774,75.24673585,0.057578334,0.08963948,0.092600125,64.29938669,NA,NA,NA,74.00220489,1.244530943,25,14,17.71,94,40
HB18,31.09348889,112.8543,279,SW,15.2,1029,39,Broadleaved_forest,71,natural,middle,600,7.589347402,71.80016145,0.056041667,0.6564206,0.088145417,64.44314655,NA,NA,NA,0.742709938,71.05745152,13,2,5.818,59,35
AH77,32.08277778,118.0469444,137,SE,15.3,1025,15,Broadleaved_forest,20,planted,early,600,20.00500691,84.7470764,NA,0.082045455,0.194583102,65.13123569,NA,NA,NA,83.61003405,1.137042322,10,7,2.41,247,79
SC115,31.15008889,100.8173889,3618,NW,3.7,695,42,Coniferous_forest,115,natural,middle,600,6.815070637,72.22753815,0.04736973,0.319181507,0.060677509,65.58119226,NA,NA,NA,0.478060318,71.74947783,4,2,1.627,41,21
HB183,30.68925,110.2854,1460,SW,11.1,1347,5,Broadleaved_forest,67,natural,middle,600,9.471049013,74.94422035,0.014182897,0.081173227,0.083984949,65.65532413,NA,NA,NA,8.161753415,66.6562169,19,9,9.241,235,63
HB26,30.980325,116.0190806,640,NW,13.2,1572,41,Broadleaved_forest,76,natural,middle,600,19.70278907,85.4727816,0.037491667,0.373131481,0.124962,66.0574082,NA,NA,NA,40.81518097,44.60004083,28,19,11.057,95,33
HB48,29.39073611,114.6022389,1104,NW,11.8,1757,20,Mixed_forest,52,natural,middle,600,15.09222897,81.8281773,0.011583334,0.30305242,0.032827976,66.81318761,NA,NA,NA,17.69940732,55.71711955,43,18,13.873,319,51
HB194,30.77440556,111.3858111,168,NW,16.8,1132,35,Coniferous_forest,69,natural,middle,600,10.06310798,75.21487265,0.144524,0.18736,0.826345875,66.94898042,NA,NA,NA,75.21487268,NA,5,3,1.352,100,72
HB76,32.43681667,110.736525,1025,NW,12,953,25,Broadleaved_forest,57,natural,middle,600,11.74301094,78.9627056,0.00885,0.285634235,0.03119375,67.29093216,NA,NA,NA,16.4149193,44.05471941,19,9,9.577,147,43
HB17,31.08531389,112.8771722,278,NE,15,1046,11,Broadleaved_forest,79,natural,middle,600,14.3926895,82.1355098,0.0522,0.399218208,0.11583125,68.0266828,NA,NA,NA,2.825442035,77.18063985,21,6,10.752,86,21
SC194,30.07836389,102.4221,1384,NE,14.1,959,3,Broadleaved_forest,79,natural,middle,600,8.330328832,76.5228125,0.023283188,0.04781547,0.02116891,68.25810467,NA,NA,NA,76.52281252,NA,6,6,2.581,52,42
HB56,30.054225,110.2130194,1730,NE,10.1,1521,10,Broadleaved_forest,45,natural,middle,600,19.58803594,87.9702511,0.003066667,0.31204143,0.022379167,68.43004016,NA,NA,NA,48.12189211,38.53212522,27,12,10.173,260,84
SC202,28.49140278,100.3418139,4179,SE,4.7,728,30,Broadleaved_forest,79,natural,middle,600,8.135847577,76.82942145,NA,0.527968823,0.012939563,68.719453,NA,NA,NA,2.340460476,73.08268875,5,3,2.015,122,86
HB6,31.72767222,109.6404861,1510,NE,9.4,1236,34,Broadleaved_forest,71,natural,middle,600,10.8014256,79.5379023,0.009526667,0.276397859,0.09270125,68.93140586,NA,NA,NA,57.34070574,18.36391057,29,14,14.349,284,76
HB32,31.71902222,110.4512472,1639,SW,7.2,1293,35,Mixed_forest,86,planted,late,600,19.19055023,87.62364795,0.038455,0.22336,0.23938943,68.95033158,NA,NA,NA,22.18677918,59.5633751,21,20,13.283,106,52
HB175,30.69118611,110.28955,1521,SW,11.1,1347,5,Broadleaved_forest,69,natural,middle,600,10.60384683,79.47582015,0.012034813,0.255979171,0.034127084,68.9522623,NA,NA,NA,21.32770091,57.58456135,19,10,9.509,195,42
HB149,31.727475,111.2315611,700,NE,14,969,15,Mixed_forest,94,natural,middle,600,9.695873425,78.6730638,0.026594203,0.209211115,0.074827312,69.1534392,NA,NA,NA,2.081895231,76.59116857,12,6,4.033,130,70
HB89,30.0354,109.7309556,1460,NE,11.3,1514,10,Broadleaved_forest,71,natural,middle,600,11.50552721,81.37126355,0.045166667,0.195859105,0.00420625,69.91931551,NA,NA,NA,72.51923105,8.852032492,26,21,7.515,159,78
HB72,31.09045,115.7307778,569,NW,13.2,1532,15,Mixed_forest,69,natural,middle,600,10.39961162,80.76507135,0.00255,0.343420874,0.013561767,70.39513326,NA,NA,NA,14.25009238,66.31591521,19,9,7.806,172,41
SC162,28.94215278,101.5428972,2958,SW,8.9,911,48,Coniferous_forest,68,natural,middle,600,8.602318221,79.34620545,0.005835894,0.632645012,0.016320395,70.78236391,NA,NA,NA,NA,79.34620545,2,2,1.162,87,68
JS5,32.05713333,118.86565,60,SE,15.3,1011,20,Mixed_forest,64,natural,late,600,14.66638009,85.2402868,0.036833334,0.159166667,0.09175,70.79424004,NA,NA,NA,44.38763649,40.85265033,13,5,6.008,71,35
HB103,31.25397222,111.0769444,1863,SW,8.4,1324,37,Broadleaved_forest,87,natural,late,600,23.0353801,93.4437741,0.003173,0.257839397,0.358537243,71.12864149,NA,NA,NA,12.06931047,80.55603645,21,11,9.114,150,60
JS7,32.11448333,119.18365,85,SW,15.2,1037,20,Coniferous_forest,20,planted,late,600,9.121804614,80.1864853,0.026,0.1815,0.068666667,71.22801402,NA,NA,NA,2.691043805,77.4954415,7,4,1.644,45,40
HB123,31.54965556,114.1122917,165,NW,15.7,1144,15,Mixed_forest,62,natural,middle,600,9.972106132,81.5539651,0.003953052,0.307515609,0.086623003,71.75905802,NA,NA,NA,1.339071377,80.21489373,4,3,2.503,48,36
HB53,30.05780833,110.2180139,1619,SE,8.7,1563,15,Broadleaved_forest,62,natural,middle,600,20.37055411,92.0896425,0.004268334,0.226842219,0.028080744,71.77951821,NA,NA,NA,36.30209957,55.6998121,31,17,11.209,155,35
SC249,31.73932778,102.2559944,3341,NW,4.3,813,34,Broadleaved_forest,42,natural,middle,600,17.05262236,88.15540195,0.205048966,1.619360069,0.282527899,71.87288436,NA,NA,NA,19.53061493,68.62478703,9,8,3.109,116,74
SC258,28.69979722,104.0309806,1703,SE,11.3,1086,3,Broadleaved_forest,62,natural,middle,600,15.0219157,86.97778765,0.041941667,0.125303167,0.175605,72.34902362,NA,NA,NA,86.97778765,NA,8,7,2.831,113,57
SC203,28.47631667,100.3440306,4165,SE,3.8,738,42,Broadleaved_forest,78,natural,middle,600,8.623413491,81.10594455,0.001870743,0.163678412,0.006984999,72.4983718,NA,NA,NA,NA,80.77797816,3,2,1.157,107,72
SC250,31.74668889,102.2706,3278,NE,5.8,789,38,Broadleaved_forest,75,natural,middle,600,17.15572569,89.83678765,0.026183315,3.236080745,0.37240214,73.45204956,NA,NA,NA,5.893659515,83.9431281,7,6,3.757,138,59
HB90,30.03064444,109.7253944,1352,SE,11.1,1518,30,Broadleaved_forest,79,natural,middle,600,11.44818741,84.9931827,0.013160864,0.09075,0.04244375,73.64304365,NA,NA,NA,69.04621091,15.91091486,34,13,14.929,227,49
HB19,31.09441111,112.8522972,251,SW,15.2,1029,12,Broadleaved_forest,56,natural,early,600,8.562771548,82.3455948,0.05545,0.526497592,0.124776875,74.087827,NA,NA,NA,2.827621028,79.51797375,21,3,14.635,91,20
HB91,31.76347222,110.4875833,1855,NW,8.3,1236,20,Broadleaved_forest,69,natural,late,600,17.99562794,91.81527105,NA,0.434846667,0.160743565,74.14113024,NA,NA,NA,31.46740304,60.34786805,14,6,6.939,33,23
HB98,31.08386111,110.927,1659,SW,9.5,1306,42,Broadleaved_forest,78,natural,late,600,25.72664237,99.8321157,0.000992,0.24482706,0.065034228,74.23653378,NA,NA,NA,41.05168021,58.6328614,19,13,10.955,76,29
HB94,31.51172222,110.3480833,2015,NW,7.6,1317,25,Broadleaved_forest,74,natural,middle,600,24.69817837,99.2753728,0.0022496,0.241268334,0.02259125,74.62462653,NA,NA,NA,5.203091173,94.07228161,11,5,3.208,142,71
HB95,31.51172222,110.3480833,2015,NW,7.6,1317,25,Broadleaved_forest,67,natural,middle,600,22.69218177,97.42833,0.003799,0.249016667,0.020015,74.77997723,NA,NA,NA,3.700743059,93.57338325,12,7,2.598,129,74
HB120,30.15309167,114.4283917,93,SW,17.2,1330,15,Broadleaved_forest,89,natural,middle,600,12.09976637,86.8222275,0.014138361,0.169575472,0.026441894,74.78948328,NA,NA,NA,2.161461705,84.66076575,13,8,4.5,130,78
SC201,28.54639444,100.1910333,3824,SW,4.5,699,19,Broadleaved_forest,83,natural,middle,600,9.199810955,84.57282735,NA,0.217239394,NA,75.37301639,NA,NA,NA,2.007392689,79.47093933,4,4,1.46,155,122
SC150,29.97644444,103.0023639,690,NW,17.3,1715,13,Broadleaved_forest,76,natural,middle,600,8.860139416,84.8575291,0.04056092,0.043683228,0.012884344,76.06371929,NA,NA,NA,84.54341192,0.314117156,5,5,3.194,46,40
